"Date","Price","Open","High","Low","Vol.","Change %"
"04/11/2014","4,365.86","4,378.93","4,384.03","4,333.87","138.15M","-1.08%"
"04/10/2014","4,413.49","4,456.71","4,466.19","4,408.61","103.99M","-0.66%"
"04/09/2014","4,442.68","4,431.36","4,454.74","4,426.39","96.75M","0.40%"
"04/08/2014","4,424.83","4,443.21","4,448.43","4,384.66","149.40M","-0.25%"
"04/07/2014","4,436.08","4,453.19","4,464.04","4,432.29","127.79M","-1.08%"
"04/04/2014","4,484.55","4,459.87","4,496.54","4,447.00","113.38M","0.79%"
"04/03/2014","4,449.33","4,430.68","4,469.84","4,417.35","98.98M","0.42%"
"04/02/2014","4,430.86","4,429.39","4,438.63","4,421.50","103.63M","0.09%"
"04/01/2014","4,426.72","4,408.74","4,440.04","4,401.29","110.91M","0.80%"
"03/31/2014","4,391.50","4,426.83","4,430.90","4,390.77","89.92M","-0.45%"
"03/28/2014","4,411.26","4,391.71","4,411.38","4,388.16","99.53M","0.74%"
"03/27/2014","4,379.06","4,374.94","4,390.17","4,359.29","135.64M","-0.14%"
"03/26/2014","4,385.15","4,358.04","4,398.48","4,353.86","100.13M","0.94%"
"03/25/2014","4,344.12","4,286.76","4,351.61","4,288.88","115.78M","1.59%"
"03/24/2014","4,276.34","4,321.99","4,332.17","4,266.98","130.24M","-1.36%"
"03/21/2014","4,335.28","4,333.45","4,353.39","4,323.27","181.68M","0.17%"
"03/20/2014","4,327.91","4,277.12","4,328.18","4,261.42","144.37M","0.46%"
"03/19/2014","4,308.06","4,312.87","4,329.48","4,295.06","102.36M","-0.12%"
"03/18/2014","4,313.26","4,264.34","4,341.84","4,250.47","125.86M","0.97%"
"03/17/2014","4,271.96","4,216.91","4,277.06","4,211.62","105.75M","1.32%"
"03/14/2014","4,216.37","4,220.65","4,236.58","4,183.00","184.19M","-0.80%"
"03/13/2014","4,250.51","4,315.39","4,319.64","4,250.51","112.88M","-1.29%"
"03/12/2014","4,306.26","4,322.76","4,327.85","4,273.38","123.68M","-1.00%"
"03/11/2014","4,349.72","4,384.74","4,386.73","4,343.95","102.58M","-0.48%"
"03/10/2014","4,370.84","4,365.49","4,417.80","4,346.83","129.39M","0.10%"
"03/07/2014","4,366.42","4,416.16","4,432.50","4,364.20","157.18M","-1.15%"
"03/06/2014","4,417.04","4,408.13","4,431.16","4,402.16","147.38M","0.59%"
"03/05/2014","4,391.25","4,384.61","4,402.12","4,377.65","106.19M","-0.11%"
"03/04/2014","4,395.90","4,340.83","4,399.81","4,337.35","125.89M","2.45%"
"03/03/2014","4,290.87","4,338.79","4,346.95","4,288.44","157.76M","-2.66%"
"02/28/2014","4,408.08","4,405.20","4,413.65","4,367.96","120.24M","0.27%"
"02/27/2014","4,396.39","4,400.66","4,408.23","4,354.95","142.61M","-0.01%"
"02/26/2014","4,396.91","4,414.36","4,420.94","4,381.19","113.68M","-0.40%"
"02/25/2014","4,414.55","4,406.42","4,416.16","4,383.24","111.76M","-0.10%"
"02/24/2014","4,419.13","4,374.46","4,419.13","4,373.57","95.22M","0.87%"
"02/21/2014","4,381.06","4,369.84","4,383.15","4,353.15","102.37M","0.59%"
"02/20/2014","4,355.49","4,298.11","4,356.65","4,290.47","122.84M","0.33%"
"02/19/2014","4,341.10","4,321.65","4,352.72","4,312.80","101.23M","0.24%"
"02/18/2014","4,330.71","4,340.87","4,342.41","4,304.66","91.57M","-0.10%"
"02/17/2014","4,335.17","4,345.58","4,352.54","4,330.00","62.95M","-0.11%"
"02/14/2014","4,340.14","4,320.15","4,340.38","4,304.99","97.86M","0.63%"
"02/13/2014","4,312.80","4,292.96","4,316.29","4,275.24","111.61M","0.17%"
"02/12/2014","4,305.50","4,295.79","4,324.32","4,288.01","118.67M","0.52%"
"02/11/2014","4,283.32","4,251.29","4,283.32","4,247.37","137.94M","1.09%"
"02/10/2014","4,237.13","4,247.58","4,251.38","4,229.07","101.80M","0.21%"
"02/07/2014","4,228.18","4,198.77","4,228.90","4,171.68","139.52M","0.96%"
"02/06/2014","4,188.10","4,138.97","4,200.58","4,122.75","234.83M","1.71%"
"02/05/2014","4,117.79","4,111.67","4,136.61","4,098.69","123.52M","0.01%"
"02/04/2014","4,117.45","4,092.14","4,132.29","4,080.60","135.70M","0.24%"
"02/03/2014","4,107.75","4,160.28","4,184.95","4,104.66","119.65M","-1.39%"
"01/31/2014","4,165.72","4,194.72","4,189.05","4,098.71","144.40M","-0.34%"
"01/30/2014","4,180.02","4,160.21","4,195.54","4,123.66","110.02M","0.55%"
"01/29/2014","4,156.98","4,220.74","4,245.96","4,106.53","156.70M","-0.68%"
"01/28/2014","4,185.29","4,171.48","4,198.20","4,153.82","124.49M","0.98%"
"01/27/2014","4,144.56","4,166.28","4,172.28","4,137.96","138.82M","-0.41%"
"01/24/2014","4,161.47","4,283.60","4,292.14","4,154.95","181.13M","-2.79%"
"01/23/2014","4,280.96","4,318.90","4,339.13","4,266.98","121.89M","-1.02%"
"01/22/2014","4,324.98","4,338.41","4,347.02","4,308.07","95.60M","0.03%"
"01/21/2014","4,323.87","4,326.91","4,351.21","4,317.05","113.29M","0.02%"
"01/20/2014","4,322.86","4,320.81","4,333.32","4,314.05","75.95M","-0.11%"
"01/17/2014","4,327.50","4,324.09","4,341.86","4,312.86","132.67M","0.19%"
"01/16/2014","4,319.27","4,333.30","4,334.96","4,312.83","113.30M","-0.30%"
"01/15/2014","4,332.07","4,286.55","4,332.07","4,283.11","116.46M","1.35%"
"01/14/2014","4,274.20","4,226.69","4,274.20","4,213.57","103.19M","0.26%"
"01/13/2014","4,263.27","4,261.70","4,268.72","4,246.72","103.31M","0.30%"
"01/10/2014","4,250.60","4,246.53","4,269.38","4,233.29","128.37M","0.60%"
"01/09/2014","4,225.14","4,260.22","4,278.11","4,216.07","137.08M","-0.84%"
"01/08/2014","4,260.96","4,269.46","4,272.07","4,245.56","100.88M","-0.04%"
"01/07/2014","4,262.68","4,231.50","4,266.96","4,215.59","102.87M","0.83%"
"01/06/2014","4,227.54","4,242.27","4,261.34","4,221.71","68.73M","-0.47%"
"01/03/2014","4,247.65","4,238.76","4,258.89","4,228.85","59.14M","0.48%"
"01/02/2014","4,227.28","4,307.40","4,312.59","4,226.66","86.28M","-1.60%"
"12/31/2013","4,295.95","4,280.76","4,297.23","4,281.02","19.64M","0.47%"
"12/30/2013","4,275.71","4,283.42","4,289.53","4,267.63","65.87M","-0.05%"
"12/27/2013","4,277.65","4,245.64","4,279.28","4,237.20","75.69M","1.40%"
"12/24/2013","4,218.41","4,209.61","4,229.68","4,209.42","18.87M","0.07%"
"12/23/2013","4,215.29","4,199.92","4,215.29","4,187.95","72.50M","0.51%"
"12/20/2013","4,193.77","4,176.89","4,200.31","4,166.53","193.42M","0.40%"
"12/19/2013","4,177.03","4,145.75","4,184.33","4,143.60","115.23M","1.64%"
"12/18/2013","4,109.51","4,087.57","4,109.51","4,074.28","88.91M","1.00%"
"12/17/2013","4,068.64","4,100.76","4,100.01","4,068.64","87.59M","-1.24%"
"12/16/2013","4,119.88","4,051.93","4,128.98","4,051.25","93.62M","1.48%"
"12/13/2013","4,059.71","4,069.58","4,085.80","4,053.41","74.61M","-0.23%"
"12/12/2013","4,069.12","4,077.98","4,090.19","4,056.37","85.00M","-0.43%"
"12/11/2013","4,086.86","4,094.12","4,127.97","4,085.63","91.02M","-0.10%"
"12/10/2013","4,091.14","4,126.62","4,144.80","4,091.14","78.89M","-1.04%"
"12/09/2013","4,134.10","4,143.30","4,142.91","4,109.92","77.07M","0.11%"
"12/06/2013","4,129.37","4,110.85","4,140.68","4,082.14","101.58M","0.72%"
"12/05/2013","4,099.91","4,140.76","4,157.05","4,099.91","101.27M","-1.17%"
"12/04/2013","4,148.52","4,184.30","4,192.53","4,120.10","99.70M","-0.57%"
"12/03/2013","4,172.44","4,275.95","4,277.27","4,172.44","113.87M","-2.65%"
"12/02/2013","4,285.81","4,294.65","4,309.31","4,273.42","72.97M","-0.22%"
"11/29/2013","4,295.21","4,297.14","4,310.66","4,294.39","70.66M","-0.17%"
"11/28/2013","4,302.42","4,291.56","4,311.81","4,289.43","49.97M","0.22%"
"11/27/2013","4,293.06","4,286.74","4,303.97","4,276.79","89.11M","0.36%"
"11/26/2013","4,277.57","4,295.99","4,304.87","4,277.57","81.27M","-0.57%"
"11/25/2013","4,301.97","4,298.01","4,307.98","4,290.78","64.81M","0.55%"
"11/22/2013","4,278.53","4,264.96","4,285.03","4,250.78","75.80M","0.58%"
"11/21/2013","4,253.90","4,246.88","4,266.06","4,222.31","77.56M","-0.34%"
"11/20/2013","4,268.37","4,263.14","4,290.82","4,248.58","79.46M","-0.09%"
"11/19/2013","4,272.29","4,303.35","4,303.18","4,264.33","69.37M","-1.12%"
"11/18/2013","4,320.68","4,289.22","4,336.61","4,277.21","80.57M","0.66%"
"11/15/2013","4,292.23","4,281.53","4,299.67","4,271.55","93.04M","0.19%"
"11/14/2013","4,283.91","4,285.86","4,294.15","4,257.51","97.08M","1.04%"
"11/13/2013","4,239.94","4,250.86","4,266.45","4,213.21","86.45M","-0.56%"
"11/12/2013","4,263.78","4,289.02","4,297.94","4,263.78","68.90M","-0.61%"
"11/11/2013","4,290.14","4,262.80","4,296.02","4,253.47","56.97M","0.70%"
"11/08/2013","4,260.44","4,254.30","4,267.75","4,211.82","108.45M","-0.48%"
"11/07/2013","4,280.99","4,282.98","4,356.28","4,269.29","150.59M","-0.14%"
"11/06/2013","4,286.93","4,265.43","4,299.87","4,265.51","85.65M","0.79%"
"11/05/2013","4,253.34","4,296.56","4,296.95","4,232.96","103.98M","-0.82%"
"11/04/2013","4,288.59","4,284.83","4,296.07","4,276.81","60.40M","0.36%"
"11/01/2013","4,273.19","4,302.03","4,305.26","4,266.97","55.27M","-0.62%"
"10/31/2013","4,299.89","4,260.80","4,303.82","4,254.89","94.12M","0.60%"
"10/30/2013","4,274.11","4,272.55","4,309.92","4,264.58","79.79M","-0.09%"
"10/29/2013","4,278.09","4,241.82","4,281.47","4,243.29","80.23M","0.62%"
"10/28/2013","4,251.61","4,287.89","4,288.86","4,236.03","76.90M","-0.48%"
"10/25/2013","4,272.31","4,248.73","4,279.77","4,242.22","85.49M","-0.08%"
"10/24/2013","4,275.69","4,271.51","4,281.03","4,259.84","81.35M","0.35%"
"10/23/2013","4,260.66","4,272.25","4,274.76","4,249.61","111.61M","-0.81%"
"10/22/2013","4,295.43","4,266.02","4,309.15","4,263.23","98.59M","0.43%"
"10/21/2013","4,276.92","4,285.71","4,286.15","4,267.54","76.39M","-0.21%"
"10/18/2013","4,286.03","4,259.81","4,286.03","4,246.89","97.86M","1.09%"
"10/17/2013","4,239.64","4,233.88","4,242.41","4,204.74","93.45M","-0.10%"
"10/16/2013","4,243.72","4,230.52","4,247.54","4,213.40","103.29M","-0.29%"
"10/15/2013","4,256.02","4,239.21","4,261.74","4,232.13","89.15M","0.78%"
"10/14/2013","4,222.96","4,206.10","4,222.96","4,192.59","68.35M","0.07%"
"10/11/2013","4,219.98","4,227.31","4,227.54","4,209.12","82.96M","0.04%"
"10/10/2013","4,218.11","4,156.42","4,220.62","4,148.42","112.91M","2.21%"
"10/09/2013","4,127.05","4,127.42","4,162.25","4,113.68","100.96M","-0.16%"
"10/08/2013","4,133.53","4,160.88","4,172.18","4,133.19","80.76M","-0.77%"
"10/07/2013","4,165.58","4,145.11","4,165.58","4,105.67","70.43M","0.03%"
"10/04/2013","4,164.25","4,127.34","4,176.26","4,124.67","73.01M","0.88%"
"10/03/2013","4,127.98","4,158.93","4,166.92","4,124.83","70.16M","-0.73%"
"10/02/2013","4,158.16","4,177.62","4,180.79","4,136.79","86.63M","-0.92%"
"10/01/2013","4,196.60","4,151.92","4,196.60","4,150.04","81.35M","1.28%"
"09/30/2013","4,143.44","4,141.55","4,150.44","4,120.24","90.78M","-1.03%"
"09/27/2013","4,186.77","4,193.17","4,201.21","4,163.70","74.91M","0.00%"
"09/26/2013","4,186.72","4,199.02","4,202.40","4,170.67","84.54M","-0.21%"
"09/25/2013","4,195.35","4,185.20","4,202.54","4,171.88","82.55M","-0.01%"
"09/24/2013","4,195.61","4,174.86","4,206.30","4,174.26","83.36M","0.56%"
"09/23/2013","4,172.08","4,207.18","4,216.92","4,162.84","87.03M","-0.75%"
"09/20/2013","4,203.66","4,194.94","4,219.90","4,193.92","199.05M","-0.06%"
"09/19/2013","4,206.04","4,228.00","4,227.21","4,188.73","121.74M","0.85%"
"09/18/2013","4,170.40","4,147.46","4,170.40","4,134.44","78.45M","0.60%"
"09/17/2013","4,145.51","4,142.23","4,155.85","4,131.22","79.84M","-0.16%"
"09/16/2013","4,152.22","4,154.19","4,162.67","4,138.34","92.10M","0.92%"
"09/13/2013","4,114.50","4,101.67","4,117.38","4,095.73","80.93M","0.19%"
"09/12/2013","4,106.63","4,117.64","4,121.32","4,095.21","115.34M","-0.30%"
"09/11/2013","4,119.11","4,107.29","4,122.53","4,100.89","94.46M","0.06%"
"09/10/2013","4,116.64","4,071.03","4,119.98","4,067.16","113.48M","1.89%"
"09/09/2013","4,040.33","4,046.26","4,047.94","4,022.81","76.42M","-0.22%"
"09/06/2013","4,049.19","4,000.54","4,049.19","3,985.77","111.74M","1.06%"
"09/05/2013","4,006.80","3,986.47","4,009.59","3,968.18","103.93M","0.66%"
"09/04/2013","3,980.42","3,981.88","3,987.88","3,927.63","83.84M","0.16%"
"09/03/2013","3,974.07","4,015.00","4,010.88","3,951.32","93.60M","-0.80%"
"09/02/2013","4,006.01","3,974.79","4,014.50","3,975.25","67.42M","1.84%"
"08/30/2013","3,933.78","3,986.23","3,988.93","3,933.78","93.76M","-1.32%"
"08/29/2013","3,986.35","3,980.60","3,990.27","3,950.74","81.77M","0.65%"
"08/28/2013","3,960.46","3,955.42","3,976.11","3,934.79","110.50M","-0.21%"
"08/27/2013","3,968.73","4,049.13","4,062.48","3,968.73","108.20M","-2.42%"
"08/26/2013","4,067.13","4,072.78","4,072.12","4,037.97","36.47M","-0.06%"
"08/23/2013","4,069.47","4,058.70","4,073.82","4,025.56","60.98M","0.25%"
"08/22/2013","4,059.12","4,018.25","4,071.73","4,019.75","78.64M","1.10%"
"08/21/2013","4,015.09","4,042.44","4,048.30","4,015.03","67.32M","-0.34%"
"08/20/2013","4,028.93","4,067.21","4,067.90","4,005.47","99.06M","-1.35%"
"08/19/2013","4,083.98","4,122.38","4,122.14","4,080.66","63.66M","-0.97%"
"08/16/2013","4,123.89","4,092.77","4,123.89","4,077.52","81.79M","0.75%"
"08/15/2013","4,093.20","4,108.93","4,111.64","4,055.30","67.11M","-0.51%"
"08/14/2013","4,114.20","4,099.33","4,122.16","4,091.58","72.40M","0.53%"
"08/13/2013","4,092.50","4,081.58","4,092.50","4,075.45","73.46M","0.51%"
"08/12/2013","4,071.68","4,080.97","4,088.64","4,048.62","71.80M","-0.12%"
"08/09/2013","4,076.55","4,073.77","4,087.73","4,049.87","87.49M","0.30%"
"08/08/2013","4,064.32","4,046.44","4,069.72","4,032.99","81.53M","0.64%"
"08/07/2013","4,038.49","4,024.64","4,043.55","4,010.63","84.15M","0.15%"
"08/06/2013","4,032.57","4,050.97","4,064.98","4,013.96","102.02M","-0.43%"
"08/05/2013","4,049.97","4,049.16","4,062.78","4,040.34","75.31M","0.11%"
"08/02/2013","4,045.65","4,059.24","4,059.62","4,027.76","90.97M","0.07%"
"08/01/2013","4,042.73","3,996.81","4,044.50","3,993.75","133.96M","1.25%"
"07/31/2013","3,992.69","3,975.42","4,007.23","3,965.03","98.22M","0.15%"
"07/30/2013","3,986.61","3,983.88","3,998.16","3,966.03","79.14M","0.45%"
"07/29/2013","3,968.91","3,987.04","3,997.86","3,962.43","89.54M","0.00%"
"07/26/2013","3,968.84","3,979.95","4,002.35","3,960.52","93.85M","0.32%"
"07/25/2013","3,956.02","3,961.78","3,967.58","3,920.17","101.23M","-0.17%"
"07/24/2013","3,962.75","3,931.24","3,976.50","3,932.28","101.85M","1.01%"
"07/23/2013","3,923.09","3,952.55","3,955.55","3,923.09","93.65M","-0.43%"
"07/22/2013","3,939.92","3,929.19","3,945.98","3,915.81","67.87M","0.37%"
"07/19/2013","3,925.32","3,914.76","3,925.32","3,900.10","89.22M","-0.06%"
"07/18/2013","3,927.79","3,864.06","3,927.79","3,858.57","91.19M","1.44%"
"07/17/2013","3,872.02","3,858.53","3,883.09","3,821.55","76.43M","0.55%"
"07/16/2013","3,851.03","3,883.47","3,884.64","3,846.82","65.50M","-0.71%"
"07/15/2013","3,878.58","3,867.08","3,893.26","3,862.84","56.00M","0.61%"
"07/12/2013","3,855.09","3,878.62","3,886.08","3,844.88","72.64M","-0.36%"
"07/11/2013","3,868.98","3,885.44","3,888.19","3,855.05","92.62M","0.74%"
"07/10/2013","3,840.53","3,841.04","3,855.19","3,812.03","73.31M","-0.08%"
"07/09/2013","3,843.56","3,840.66","3,858.54","3,832.16","89.88M","0.52%"
"07/08/2013","3,823.83","3,782.12","3,842.51","3,781.51","76.40M","1.86%"
"07/05/2013","3,753.85","3,811.17","3,837.39","3,753.85","98.16M","-1.46%"
"07/04/2013","3,809.31","3,733.78","3,809.82","3,722.79","111.23M","2.90%"
"07/03/2013","3,702.01","3,708.29","3,708.91","3,668.77","105.05M","-1.08%"
"07/02/2013","3,742.57","3,776.20","3,776.41","3,731.03","77.20M","-0.66%"
"07/01/2013","3,767.48","3,761.57","3,786.41","3,724.53","88.61M","0.76%"
"06/28/2013","3,738.91","3,767.49","3,775.34","3,723.66","118.74M","-0.62%"
"06/27/2013","3,762.19","3,722.41","3,780.56","3,704.18","97.42M","0.97%"
"06/26/2013","3,726.04","3,655.39","3,730.69","3,637.73","109.06M","2.09%"
"06/25/2013","3,649.82","3,642.57","3,655.62","3,618.58","105.24M","1.51%"
"06/24/2013","3,595.63","3,652.52","3,668.11","3,575.17","133.73M","-1.71%"
"06/21/2013","3,658.04","3,718.93","3,744.25","3,658.04","170.44M","-1.11%"
"06/20/2013","3,698.93","3,778.33","3,783.20","3,696.45","143.40M","-3.66%"
"06/19/2013","3,839.34","3,866.15","3,868.40","3,823.65","84.86M","-0.55%"
"06/18/2013","3,860.55","3,848.98","3,870.87","3,837.04","75.69M","-0.08%"
"06/17/2013","3,863.66","3,815.44","3,882.88","3,814.61","88.90M","1.54%"
"06/14/2013","3,805.16","3,823.20","3,830.69","3,793.50","77.73M","0.19%"
"06/13/2013","3,797.98","3,747.65","3,804.25","3,731.84","104.04M","0.11%"
"06/12/2013","3,793.70","3,805.15","3,835.49","3,791.71","82.90M","-0.44%"
"06/11/2013","3,810.56","3,850.07","3,849.36","3,780.39","106.95M","-1.39%"
"06/10/2013","3,864.36","3,864.08","3,884.64","3,853.88","67.89M","-0.21%"
"06/07/2013","3,872.59","3,821.07","3,889.55","3,800.85","102.23M","1.53%"
"06/06/2013","3,814.28","3,861.24","3,877.96","3,814.28","92.67M","-0.99%"
"06/05/2013","3,852.44","3,903.59","3,915.71","3,852.44","98.55M","-1.87%"
"06/04/2013","3,925.83","3,950.00","3,962.42","3,919.67","75.28M","0.13%"
"06/03/2013","3,920.67","3,929.68","3,979.53","3,889.44","93.65M","-0.71%"
"05/31/2013","3,948.59","3,995.79","3,995.44","3,938.19","133.51M","-1.19%"
"05/30/2013","3,996.31","3,964.50","4,018.97","3,963.69","84.61M","0.56%"
"05/29/2013","3,974.12","4,024.76","4,028.77","3,970.46","91.56M","-1.89%"
"05/28/2013","4,050.56","4,005.83","4,072.24","4,004.27","99.49M","1.39%"
"05/27/2013","3,995.16","3,979.15","3,998.05","3,976.41","39.19M","0.97%"
"05/24/2013","3,956.79","3,982.26","3,997.13","3,942.06","83.05M","-0.26%"
"05/23/2013","3,967.15","3,955.98","3,983.72","3,940.29","127.18M","-2.07%"
"05/22/2013","4,051.11","4,036.49","4,058.73","4,009.26","92.98M","0.37%"
"05/21/2013","4,036.18","4,009.84","4,036.18","3,991.38","87.15M","0.33%"
"05/20/2013","4,022.85","4,005.79","4,022.85","3,993.12","61.73M","0.54%"
"05/17/2013","4,001.27","3,968.41","4,018.84","3,962.31","148.92M","0.56%"
"05/16/2013","3,979.07","3,967.70","3,984.28","3,957.77","93.97M","-0.08%"
"05/15/2013","3,982.23","3,959.04","3,983.05","3,950.57","93.77M","0.41%"
"05/14/2013","3,966.06","3,949.90","3,966.06","3,922.20","89.44M","0.53%"
"05/13/2013","3,945.20","3,948.33","3,961.66","3,933.32","75.02M","-0.22%"
"05/10/2013","3,953.83","3,932.43","3,971.92","3,930.36","94.89M","0.64%"
"05/09/2013","3,928.58","3,927.12","3,941.81","3,909.00","64.15M","-0.70%"
"05/08/2013","3,956.28","3,924.00","3,957.06","3,919.19","85.16M","0.89%"
"05/07/2013","3,921.32","3,915.38","3,940.58","3,904.90","105.49M","0.37%"
"05/06/2013","3,907.04","3,909.49","3,915.59","3,897.73","47.15M","-0.15%"
"05/03/2013","3,912.95","3,873.95","3,914.51","3,848.33","109.44M","1.40%"
"05/02/2013","3,858.76","3,828.62","3,888.98","3,819.04","118.41M","0.05%"
"04/30/2013","3,856.75","3,883.00","3,886.45","3,843.37","101.01M","-0.31%"
"04/29/2013","3,868.68","3,827.93","3,870.19","3,828.18","86.17M","1.54%"
"04/26/2013","3,810.05","3,821.99","3,828.14","3,788.47","92.56M","-0.79%"
"04/25/2013","3,840.47","3,835.25","3,854.41","3,825.61","98.41M","-0.06%"
"04/24/2013","3,842.94","3,786.45","3,849.04","3,782.56","141.67M","1.58%"
"04/23/2013","3,783.05","3,655.65","3,783.05","3,655.07","151.08M","3.58%"
"04/22/2013","3,652.13","3,673.48","3,681.95","3,631.58","88.58M","0.00%"
"04/19/2013","3,651.96","3,633.33","3,657.98","3,613.97","121.17M","1.46%"
"04/18/2013","3,599.36","3,617.03","3,636.88","3,584.38","132.88M","0.00%"
"04/17/2013","3,599.23","3,707.05","3,711.47","3,591.32","156.36M","-2.35%"
"04/16/2013","3,685.79","3,694.66","3,721.96","3,676.45","107.30M","-0.67%"
"04/15/2013","3,710.48","3,728.69","3,747.67","3,684.85","103.65M","-0.50%"
"04/12/2013","3,729.30","3,765.65","3,773.64","3,718.11","100.06M","-1.23%"
"04/11/2013","3,775.66","3,739.90","3,788.86","3,736.53","101.18M","0.85%"
"04/10/2013","3,743.71","3,685.28","3,750.17","3,685.67","125.57M","1.99%"
"04/09/2013","3,670.72","3,688.23","3,701.93","3,655.92","97.49M","0.11%"
"04/08/2013","3,666.78","3,677.21","3,694.27","3,663.16","79.62M","0.09%"
"04/05/2013","3,663.48","3,727.63","3,735.68","3,638.83","127.80M","-1.68%"
"04/04/2013","3,726.16","3,767.88","3,794.72","3,719.20","124.70M","-0.77%"
"04/03/2013","3,754.96","3,789.58","3,806.30","3,752.71","113.31M","-1.32%"
"04/02/2013","3,805.37","3,729.82","3,810.18","3,729.28","129.18M","1.98%"
"03/28/2013","3,731.42","3,710.92","3,751.15","3,695.09","109.48M","0.53%"
"03/27/2013","3,711.64","3,763.02","3,765.76","3,669.17","140.48M","-0.99%"
"03/26/2013","3,748.64","3,735.32","3,765.01","3,732.14","108.93M","0.55%"
"03/25/2013","3,727.98","3,823.88","3,837.02","3,719.44","131.72M","-1.12%"
"03/22/2013","3,770.29","3,766.24","3,790.92","3,750.05","95.91M","-0.12%"
"03/21/2013","3,774.85","3,821.44","3,822.65","3,756.58","103.81M","-1.43%"
"03/20/2013","3,829.56","3,798.12","3,834.88","3,785.81","105.95M","1.43%"
"03/19/2013","3,775.75","3,813.37","3,819.37","3,763.99","126.79M","-1.30%"
"03/18/2013","3,825.47","3,768.07","3,832.02","3,761.22","122.59M","-0.48%"
"03/15/2013","3,844.03","3,869.14","3,868.52","3,829.73","198.66M","-0.71%"
"03/14/2013","3,871.58","3,855.30","3,871.58","3,849.69","119.99M","0.93%"
"03/13/2013","3,836.04","3,834.44","3,839.99","3,817.56","83.70M","-0.10%"
"03/12/2013","3,839.97","3,824.11","3,855.07","3,822.95","84.35M","0.10%"
"03/11/2013","3,836.27","3,830.69","3,837.79","3,817.92","73.78M","-0.10%"
"03/08/2013","3,840.15","3,813.70","3,849.87","3,813.08","110.42M","1.22%"
"03/07/2013","3,793.78","3,783.04","3,802.18","3,779.82","88.52M","0.53%"
"03/06/2013","3,773.76","3,791.54","3,809.00","3,769.94","90.55M","-0.35%"
"03/05/2013","3,787.19","3,737.81","3,793.24","3,736.91","112.33M","2.09%"
"03/04/2013","3,709.76","3,680.58","3,723.68","3,673.03","98.92M","0.27%"
"03/01/2013","3,699.91","3,712.42","3,731.70","3,661.21","106.51M","-0.62%"
"02/28/2013","3,723.00","3,711.72","3,728.12","3,685.06","124.27M","0.85%"
"02/27/2013","3,691.49","3,641.90","3,693.17","3,619.47","125.40M","1.92%"
"02/26/2013","3,621.92","3,610.06","3,667.62","3,600.81","162.46M","-2.67%"
"02/25/2013","3,721.33","3,721.10","3,787.53","3,704.93","133.44M","0.41%"
"02/22/2013","3,706.28","3,644.55","3,706.78","3,645.10","107.98M","2.25%"
"02/21/2013","3,624.80","3,687.28","3,688.05","3,623.17","142.01M","-2.29%"
"02/20/2013","3,709.88","3,734.13","3,743.65","3,701.75","119.46M","-0.69%"
"02/19/2013","3,735.82","3,662.12","3,740.49","3,661.13","100.74M","1.88%"
"02/18/2013","3,667.04","3,655.53","3,669.35","3,640.83","65.82M","0.18%"
"02/15/2013","3,660.37","3,665.78","3,694.73","3,659.24","103.65M","-0.25%"
"02/14/2013","3,669.60","3,691.50","3,710.09","3,657.66","112.16M","-0.78%"
"02/13/2013","3,698.53","3,692.47","3,709.39","3,673.14","89.57M","0.32%"
"02/12/2013","3,686.58","3,645.27","3,686.58","3,639.53","88.56M","0.99%"
"02/11/2013","3,650.58","3,660.28","3,676.43","3,634.82","69.19M","0.03%"
"02/08/2013","3,649.50","3,614.96","3,653.56","3,608.11","98.62M","1.35%"
"02/07/2013","3,601.05","3,638.94","3,659.97","3,601.05","102.63M","-1.15%"
"02/06/2013","3,642.90","3,695.27","3,706.98","3,624.03","130.23M","-1.40%"
"02/05/2013","3,694.70","3,654.22","3,710.81","3,654.32","90.12M","0.95%"
"02/04/2013","3,659.91","3,778.36","3,778.36","3,659.91","126.06M","-3.01%"
"02/01/2013","3,773.53","3,734.66","3,786.25","3,731.72","108.40M","1.10%"
"01/31/2013","3,732.60","3,755.11","3,761.22","3,725.68","121.57M","-0.87%"
"01/30/2013","3,765.52","3,787.33","3,793.26","3,759.26","96.93M","-0.54%"
"01/29/2013","3,785.82","3,780.20","3,789.92","3,762.85","84.27M","0.13%"
"01/28/2013","3,780.89","3,784.58","3,789.12","3,771.11","83.04M","0.07%"
"01/25/2013","3,778.16","3,745.81","3,782.60","3,745.02","100.13M","0.69%"
"01/24/2013","3,752.17","3,723.03","3,752.42","3,711.55","79.56M","0.70%"
"01/23/2013","3,726.17","3,743.47","3,751.91","3,714.34","96.34M","-0.40%"
"01/22/2013","3,741.01","3,759.00","3,762.93","3,724.53","98.27M","-0.59%"
"01/21/2013","3,763.03","3,747.58","3,763.42","3,739.45","57.38M","0.57%"
"01/18/2013","3,741.58","3,758.38","3,760.95","3,735.71","100.07M","-0.07%"
"01/17/2013","3,744.11","3,709.12","3,754.17","3,705.04","97.60M","0.96%"
"01/16/2013","3,708.49","3,694.43","3,715.15","3,680.61","90.94M","0.30%"
"01/15/2013","3,697.35","3,697.21","3,718.30","3,689.34","103.64M","-0.29%"
"01/14/2013","3,708.25","3,721.63","3,730.04","3,704.17","93.65M","0.06%"
"01/11/2013","3,706.02","3,708.88","3,714.45","3,683.82","83.58M","0.08%"
"01/10/2013","3,703.12","3,716.08","3,727.35","3,694.07","140.77M","-0.39%"
