"Date","Price","Open","High","Low","Vol.","Change %"
"11/16/2009","5,804.82","5,717.46","5,812.84","5,717.46","","2.07%"
"11/13/2009","5,686.83","5,661.82","5,700.51","5,615.68","","0.40%"
"11/12/2009","5,663.96","5,657.90","5,726.38","5,632.77","","-0.08%"
"11/11/2009","5,668.35","5,633.09","5,705.89","5,633.09","","0.98%"
"11/10/2009","5,613.20","5,627.16","5,650.88","5,602.55","","-0.12%"
"11/09/2009","5,619.72","5,514.34","5,626.15","5,514.34","","2.40%"
"11/06/2009","5,488.25","5,464.55","5,526.86","5,410.54","","0.13%"
"11/05/2009","5,480.92","5,404.83","5,512.00","5,356.13","","0.67%"
"11/04/2009","5,444.23","5,378.16","5,471.00","5,364.92","","1.70%"
"11/03/2009","5,353.35","5,412.06","5,412.06","5,312.64","","-1.43%"
"11/02/2009","5,430.82","5,410.61","5,472.03","5,376.63","","0.29%"
"10/30/2009","5,414.96","5,593.15","5,597.30","5,394.80","","-3.09%"
"10/29/2009","5,587.45","5,491.96","5,590.22","5,461.55","","1.66%"
"10/28/2009","5,496.27","5,639.64","5,646.01","5,493.59","","-2.46%"
"10/27/2009","5,635.02","5,652.87","5,673.19","5,597.63","","-0.13%"
"10/26/2009","5,642.16","5,764.03","5,799.42","5,624.10","","-1.71%"
"10/23/2009","5,740.25","5,787.98","5,848.68","5,731.69","","-0.39%"
"10/22/2009","5,762.93","5,805.53","5,805.92","5,712.82","","-1.21%"
"10/21/2009","5,833.49","5,827.09","5,858.19","5,736.85","","0.37%"
"10/20/2009","5,811.77","5,856.13","5,888.21","5,801.44","","-0.70%"
"10/19/2009","5,852.56","5,761.30","5,857.13","5,761.30","","1.90%"
"10/16/2009","5,743.39","5,845.69","5,885.78","5,731.05","","-1.50%"
"10/15/2009","5,830.77","5,853.45","5,869.22","5,805.90","","-0.40%"
"10/14/2009","5,854.14","5,756.69","5,859.63","5,756.65","","2.45%"
"10/13/2009","5,714.31","5,777.89","5,786.92","5,695.16","","-1.19%"
"10/12/2009","5,783.23","5,727.31","5,814.21","5,727.31","","1.25%"
"10/09/2009","5,711.88","5,701.49","5,748.33","5,673.69","","-0.08%"
"10/08/2009","5,716.54","5,679.51","5,727.87","5,666.79","","1.34%"
"10/07/2009","5,640.75","5,650.25","5,690.92","5,626.38","","-0.30%"
"10/06/2009","5,657.64","5,518.69","5,662.01","5,518.69","","2.70%"
"10/05/2009","5,508.85","5,477.81","5,511.64","5,440.23","","0.75%"
"10/02/2009","5,467.90","5,532.65","5,536.63","5,442.32","","-1.56%"
"10/01/2009","5,554.55","5,681.88","5,726.97","5,554.25","","-2.13%"
"09/30/2009","5,675.16","5,728.48","5,744.59","5,619.48","","-0.67%"
"09/29/2009","5,713.52","5,736.79","5,756.26","5,690.19","","-0.40%"
"09/28/2009","5,736.31","5,595.36","5,736.31","5,554.53","","2.78%"
"09/25/2009","5,581.41","5,615.79","5,620.13","5,559.47","","-0.42%"
"09/24/2009","5,605.21","5,684.49","5,741.54","5,586.23","","-1.70%"
"09/23/2009","5,702.05","5,705.88","5,754.04","5,672.08","","-0.13%"
"09/22/2009","5,709.38","5,686.84","5,752.70","5,686.84","","0.72%"
"09/21/2009","5,668.65","5,698.53","5,698.53","5,617.80","","-0.62%"
"09/18/2009","5,703.83","5,711.34","5,760.83","5,701.04","","-0.48%"
"09/17/2009","5,731.14","5,722.37","5,748.24","5,703.22","","0.54%"
"09/16/2009","5,700.26","5,640.99","5,713.49","5,640.94","","1.27%"
"09/15/2009","5,628.98","5,637.21","5,649.66","5,584.53","","0.16%"
"09/14/2009","5,620.24","5,599.58","5,623.74","5,532.30","","-0.07%"
"09/11/2009","5,624.02","5,601.65","5,653.15","5,601.65","","0.52%"
"09/10/2009","5,594.77","5,596.45","5,626.97","5,547.37","","0.37%"
"09/09/2009","5,574.26","5,463.93","5,578.15","5,450.40","","1.69%"
"09/08/2009","5,481.73","5,474.69","5,502.77","5,455.38","","0.33%"
"09/07/2009","5,463.51","5,400.76","5,477.13","5,400.76","","1.47%"
"09/04/2009","5,384.43","5,328.59","5,404.30","5,320.28","","1.57%"
"09/03/2009","5,301.42","5,332.50","5,364.03","5,278.50","","-0.35%"
"09/02/2009","5,319.84","5,325.94","5,337.84","5,263.11","","-0.14%"
"09/01/2009","5,327.29","5,479.35","5,507.48","5,327.29","","-2.40%"
"08/31/2009","5,458.04","5,474.62","5,495.56","5,437.92","","-1.07%"
"08/28/2009","5,517.35","5,512.17","5,573.89","5,502.46","","0.86%"
"08/27/2009","5,470.33","5,512.90","5,540.43","5,432.06","","-0.94%"
"08/26/2009","5,521.97","5,548.77","5,572.47","5,500.10","","-0.63%"
"08/25/2009","5,557.09","5,482.99","5,575.53","5,472.63","","0.68%"
"08/24/2009","5,519.75","5,482.60","5,531.76","5,481.36","","1.04%"
"08/21/2009","5,462.74","5,296.01","5,478.18","5,286.23","","2.86%"
"08/20/2009","5,311.06","5,261.66","5,325.86","5,261.66","","1.51%"
